date,Klant 1,Klant 2,Klant 3,Klant 4,Klant 5,Klant 6,Klant 8,Klant 9,Klant 10,Klant 11,Klant 13,Klant 14,Klant 15,Klant 16,Klant 17,Klant 18,Klant 19,Klant 20,Klant 21,Klant 22,Klant 23,Klant 24,Klant 25,Klant 26,Klant 27,Klant 28,Klant 29,Klant 30,Klant 31,Klant 32,Klant 33,Klant 34,Klant 35,Klant 36,Klant 37,Klant 38,Klant 39,Klant 40,Klant 41,Klant 42,Klant 43,Klant 44,Klant 45,Klant 46,Klant 47,Klant 48,Klant 49,Klant 50,Klant 51,Klant 52,Klant 53,Klant 55,Klant 57,Klant 58,Klant 59,Klant 60,Klant 61,Klant 62,Klant 63,Klant 64,Klant 65,Klant 66,Klant 67,Klant 68,Klant 69,Klant 70,Klant 71,Klant 72,Klant 73,Klant 74,Klant 75,Klant 76,Klant 77,Klant 78,Klant 79,Klant 80,Klant 81,Klant 82
2013-01-29,  11.621675,  14.379997,   3.122259,   3.394869,   5.943274,   6.512982,   8.621011,   9.282813,   9.736172,   7.386549,   5.055607,   7.070355,   3.281664,   6.067882,   0.081809,   4.759717,   5.895284,   0.036261,   3.423582,   4.898035,   0.037373,   6.214790,   7.393595,   0.251348,   0.000000,   3.537833,   5.783651,   4.392547,,   8.776653,   6.477751,   8.028528,  12.358028,   0.516124,  12.086639,   0.221769,   6.528518,  12.866755,   6.131399,   9.365112,   4.930005,   7.194204,   5.969253,   6.653999,   8.103007,   3.629340,  15.113404,   8.015189,  10.024091,   7.301343,   9.454077,   9.362286,   7.183207,   0.000000,   7.432334,   7.534224,  14.102332,   7.048105,   9.213613,  10.969520,   8.639428,   6.228166,   6.247028,   5.900688,   7.899458,   5.507145,   5.943182,   6.982048,   8.096130,   4.051070,,   6.481280,   6.533687,   2.902672,  18.365615,  18.290821,   3.724921,
2013-01-30,  10.761702,  12.395976,   4.131314,   1.538396,   4.697322,   5.322700,   8.258820,   8.359584,   9.025874,   6.070827,   2.358281,   6.603443,   2.519801,   7.056205,   0.079730,   3.873469,   4.714199,   0.034300,   2.395072,   7.145819,   0.138127,   5.824698,   5.926667,   3.337279,   0.000000,   3.243323,   5.872623,   8.091312,,   7.835594,   3.523050,   7.229975,  11.219925,   0.511684,  10.487501,   0.230183,   5.555914,   9.356370,   6.410572,   7.045473,   3.862096,   6.981664,   4.589200,   7.372309,   8.230884,   5.283805,  14.522377,   8.387888,   9.284646,   7.522631,   8.869323,   9.611148,   6.957513,  11.246460,   6.583044,   5.751119,  12.652305,   8.422649,   7.381117,   8.119045,   7.423161,   8.389378,   5.093287,   5.979608,   6.193534,   4.633219,  10.972062,   6.267123,   3.726777,   4.536149,,   6.125936,   4.219334,   4.050901,  15.930960,  17.571522,   2.394530,
2013-01-31,  12.203265,  12.304954,   0.886004,   1.979756,   5.401163,   6.419506,   9.634839,   8.462872,   9.595551,   7.659862,   3.919920,   7.831818,   2.688856,   5.676011,   0.166651,   5.958383,   3.130970,   0.277130,   3.066296,   7.367741,   0.060001,   4.144446,   6.377262,   8.134759,   0.000000,   5.179118,   5.379930,   3.939566,,   8.676331,   5.303105,   5.569233,  12.484576,   0.320139,  10.480401,   0.593060,   4.550060,  15.698440,   5.897001,   7.864471,   4.295715,   8.268473,   4.625603,   9.081362,   9.098231,   4.350629,  12.126048,   9.718073,  10.437318,   3.292711,   9.490801,   8.703488,   7.087709,   6.499411,   9.442096,   7.748755,  13.095634,   7.604559,   9.399511,   9.612331,   7.756848,   6.452302,   5.176218,   7.097877,   6.086505,   3.856424,  10.701151,   3.792768,  10.074778,   2.758082,,   6.095557,   6.343014,   3.657797,  18.722085,  18.014004,   4.109880,   3.685997
2013-02-01,  12.057681,  13.986783,   4.221293,   2.499024,   5.702971,   5.979110,   8.363393,  10.247731,  10.194483,   7.846337,   3.593411,   7.974914,   3.551125,   7.696264,   0.113930,   3.659972,   5.493056,   0.040590,   3.219472,   6.574963,   0.048420,   4.743969,   6.533814,   4.958633,   0.000000,   3.111255,   6.376273,   6.558627,,   2.292213,   5.554389,   7.257505,   9.507423,   0.258801,  13.310331,   9.504201,   6.212490,   9.844439,   4.592381,   8.975397,   4.717658,  10.486042,   5.612813,  10.518319,   9.609982,   6.098933,  15.663427,   9.902738,  10.250847,  10.932442,   9.293887,  11.943429,   7.679126,   5.537921,  10.055044,   6.150593,  14.516087,   7.609825,   4.761933,   9.884118,   8.434988,   7.703109,   5.194337,   7.275923,   6.407907,   5.018030,  10.637460,   6.630363,   5.904912,   4.017499,,   7.397201,   5.282233,   4.635601,  19.885635,  16.802946,   4.329403,   5.090002
2013-02-02,  13.155215,  13.557219,   8.168441,   1.836656,   6.081392,   7.446784,   9.301401,  10.440420,   8.324690,   6.524686,   6.526809,   6.755423,   3.204663,   5.089243,   0.016159,   4.534717,   3.568756,   0.076360,   2.413420,   6.248327,   0.025252,   5.627053,   5.753155,   6.252747,   0.000000,   3.656945,   5.961195,   4.530133,,   5.958194,   3.937218,   6.934654,  11.803820,   0.244117,  10.657469,  18.290348,   7.041784,  17.308954,   6.844616,   7.363870,   4.730156,   9.097211,   4.717205,  12.275362,  11.211163,   4.797728,  15.387830,   9.100040,  13.843449,   8.863629,   9.802546,  11.182161,   7.700059,   6.134258,   7.387080,   6.002760,  12.952286,   8.488759,   6.525010,   8.616574,   8.491466,   5.873612,   6.141192,   5.919762,   8.305359,   3.560080,   9.320452,   4.285548,   6.623634,   2.807181,,   9.150239,   6.007391,   6.101112,  23.068634,  16.568963,   3.284421,   4.336999
2013-02-03,  13.034920,  15.895000,   8.509117,   3.723533,   5.493556,   7.828052,  10.060463,  12.126450,  11.112267,   6.703418,,   8.115118,   3.420746,   5.705909,   0.000000,   6.870376,   6.507935,   0.028421,   4.035315,   6.830930,   0.064719,   6.962305,   7.199955,   3.090205,   0.000000,   4.414729,   7.930011,   8.544846,,  12.129595,   7.134323,   7.773038,  12.207612,   0.347639,  14.084725,   7.079660,   7.145761,  13.453252,   8.051472,   9.369555,   7.748030,   9.583124,   5.955709,  10.792868,  14.753135,   6.029113,  16.040402,   8.171277,  11.634191,   7.249313,   8.711999,   9.636525,   8.362695,   5.891021,  10.275259,   8.545667,  20.377022,   8.501858,  10.718267,  11.275476,   9.984544,   6.419420,   7.995156,   7.117444,   6.896262,   4.863318,  12.637689,   5.437829,  11.620072,   3.479679,,   8.593344,   6.683529,   6.902980,  23.540558,  18.076910,   8.563892,   5.598998
2013-02-04,   9.941477,  12.290736,   4.341576,   1.274485,   3.941650,   6.072882,   7.376358,   8.261223,   7.851228,   7.330580,,   5.918518,   2.080766,   4.018978,   0.125361,   4.384064,   2.943328,   0.075138,   2.541909,   5.071541,   0.126259,   3.620125,   5.634612,   2.915976,   0.000000,   2.556670,   4.546916,  10.416847,,   9.061733,   4.094590,   6.272318,   5.552901,   0.509444,   7.242296,  13.722423,   5.681831,  13.631848,   5.566995,   7.015276,   3.169582,   7.053429,   3.138304,   7.892853,   6.172229,   3.300136,  14.151135,   4.314211,   8.644186,   5.289910,   9.995626,   8.774888,   5.813753,   4.269827,   6.078604,   4.893440,  12.668320,   7.407546,   8.938646,   7.482357,   7.751763,   5.385498,   6.377992,   6.063231,   5.934769,   3.487617,   9.597854,   5.359594,   1.482614,   2.611898,,   5.335643,   4.110779,   3.339653,  17.737551,  16.150263,   1.781228,   2.899003
2013-02-05,  14.483381,  15.259818,   4.492732,   4.502309,   8.215749,   7.593790,   9.103902,  11.630820,  10.584453,   8.806299,   6.305946,   8.132944,   4.100800,   5.963064,   0.000000,   5.135209,   7.839546,   0.149940,   4.419920,   8.507622,   0.089640,   5.869940,   6.935212,   4.052757,   0.000000,   3.822394,   7.183367,   5.562046,  11.831420,   8.568319,   6.749821,   7.248010,  13.110292,   0.103077,  14.219790,  12.006486,   7.878271,  13.640536,   7.641070,   9.010536,   6.008611,   8.900892,   5.787973,  13.096138,  14.175798,   9.789295,  17.401415,   9.001502,   9.514861,   7.459607,  11.526530,  12.861094,   7.930461,   7.485174,  10.465331,   8.313976,  14.399030,  10.112294,  10.185592,  11.317400,   9.341117,   8.371412,   6.754821,   9.589245,   7.897471,   6.545679,  15.156602,   9.669290,  10.183431,   4.703714,,   9.699351,   7.812444,   4.483841,  22.235543,  20.222406,   9.675731,   4.427995
2013-02-06,  12.543099,  14.391949,   3.630258,   2.579511,   7.136457,   3.971552,   9.986507,  11.103948,   9.809091,   8.666001,   3.255634,   8.251354,   3.425862,   5.746411,   0.088439,   6.423213,   4.084254,   0.013722,   3.601444,   8.425672,   0.000000,   5.742305,   6.851872,   3.581188,   0.000000,   2.952329,   6.408065,   7.040618,  17.051080,   9.217808,   5.657170,   7.766940,  13.476479,   0.371224,  10.888434,  11.298319,   7.598150,  15.835696,   7.487899,   8.108435,   4.421482,   8.756657,   6.704572,  12.737478,  11.122160,   3.963038,  15.359459,   6.365690,  11.533496,   9.644735,  10.635897,  11.715762,   7.379491,   7.245873,  10.286639,   5.499250,  18.523846,   9.035131,   9.604380,  10.540110,  10.339769,   8.350232,   7.863136,   5.872034,   8.857402,   4.960047,,   5.710417,   5.256419,   3.712939,,   8.346949,   6.348141,   4.473242,  23.103420,  18.558659,   5.006224,   5.073012
2013-02-07,  13.292126,  13.665529,   5.062535,   2.688529,   6.985906,   4.863331,   8.405485,  11.769276,   9.295095,   9.199342,   0.964715,   9.116539,   4.302697,   4.858466,   0.012239,   5.073908,   4.756396,   0.014699,   3.455143,   7.455567,   0.147150,   4.860060,   6.556321,   4.484016,   0.000000,   5.082916,   5.814475,   8.995457,  18.452651,   8.532094,   6.111906,   9.098778,  10.675022,   0.467787,  11.404297,  11.614971,   6.381711,  13.769677,   6.832347,   6.465668,   3.785550,   8.753293,   3.790294,  11.644050,  12.133616,   5.666017,  15.651145,   6.417021,  11.039329,   7.862277,   9.008715,  11.142893,   8.599250,   7.077554,  10.608694,   7.320862,  11.348299,   8.138804,  10.195625,   7.770227,   9.347352,   8.454741,   7.713573,   7.683941,   7.934052,   3.192116,  10.634634,   8.455382,   9.569622,   2.913425,,   8.763686,   6.486299,   5.694819,  22.923085,  18.027072,   8.535722,   4.664993
2013-02-08,  15.308677,  15.612693,   1.210432,   1.899048,   9.108084,   5.949485,   9.819735,  13.079243,  10.594569,   8.865247,   3.468312,   7.473441,   4.341034,   5.446363,   0.042571,   7.278706,   6.612736,   0.033320,   5.993251,   8.186014,   0.143671,   5.934134,   7.980733,   4.291427,   0.000000,   3.928790,   7.742200,   7.416815,  17.495815,   6.880519,   7.162052,   8.995389,  10.616381,   0.451863,  12.642329,  12.243704,   7.610872,  10.703096,   8.983300,   9.555649,   4.846088,  10.775646,   6.409817,  13.635131,  13.313685,   7.314183,  16.987060,   6.414653,  10.675905,   9.688060,  10.430590,  13.413620,   8.804724,   8.486421,  10.723580,   7.532312,  15.970497,   8.586076,   9.974745,  10.281347,  10.522615,   8.017182,   8.939175,   7.526662,   5.310275,   4.773360,  11.909706,   9.735120,   8.974616,   3.774454,,  10.835447,   6.276678,   5.550227,  23.128771,  18.309761,   7.508184,   5.311005
2013-02-09,  14.865309,  15.886442,   1.734658,   3.599137,   8.688404,   6.239143,  10.626800,  11.637676,  11.105660,   9.707453,   8.196019,   6.612490,   5.120721,   6.627192,   0.026259,   5.687262,   5.337500,   0.007839,   4.008145,   5.062462,   0.017168,   6.324486,   8.837102,   4.006349,   0.000000,   5.477943,   7.161729,  12.855621,  15.623599,   8.701744,   8.131464,   9.204563,  13.587795,   0.267417,  11.785109,  13.373408,   7.627698,  15.960291,   9.553173,  11.079010,   6.911131,  12.298018,   6.718953,  13.168387,  12.722929,   6.659675,  15.086139,   6.870181,  13.120372,   8.603097,  10.257657,  14.288655,   8.112117,   7.810012,  12.856001,   7.524885,  18.611065,   8.831684,  13.836863,  11.431442,  10.938463,   9.029973,   8.125824,   6.197622,   9.102062,   6.008949,   8.640550,   6.121209,   6.659131,   3.748457,,   8.093094,   7.696724,   8.203494,  25.171919,  21.852196,   9.985492,   5.744996
2013-02-10,  12.240499,  14.742869,   1.805868,   2.959673,   7.679442,   6.248264,  10.628822,  12.710370,  11.545637,   9.893090,   7.269646,   7.197574,   4.594255,   3.978115,   0.000000,   6.385800,   6.316528,   0.011759,   4.231217,   8.080271,   0.025481,   6.247341,   8.847146,   2.590884,   0.000000,   4.418336,   6.766428,  12.717791,  16.325365,  10.588163,   6.765532,   8.672842,  16.226771,   0.368528,  13.928486,  13.337068,   8.352831,  16.101102,   7.137837,   8.512082,   7.195290,  10.854402,   7.275742,  14.115955,  16.913047,   7.070490,  16.856447,   6.401936,  13.112448,  11.532252,  10.890462,  17.095073,   9.252295,   6.870237,  13.220488,   7.781602,  16.565935,  10.609058,  11.167086,  11.994737,  10.203974,   9.290243,   8.382056,   7.519271,  10.987564,   4.236005,  12.034745,   5.774057,   6.806141,   3.097732,,  10.012843,   8.143483,   9.081645,  27.928506,  21.636538,   7.341891,   6.244002
2013-02-11,  15.585933,  17.724466,   6.359988,   5.044462,  10.752318,   9.160872,  12.261828,  14.981487,  13.696315,   9.764481,   1.743048,   7.720012,   4.230306,   5.806516,   0.156571,   7.663055,   5.445839,   0.148420,   4.335940,  10.978460,   0.086409,   5.438875,  10.200608,   5.753758,   0.000000,   4.039994,   7.595845,   5.448904,  16.835925,  13.512073,  11.786174,  12.156359,  16.377886,   0.389629,  13.274992,  15.484243,  10.693481,  23.479782,   7.984382,  11.841623,   6.451475,  12.677206,   6.839827,  17.470564,  15.090484,   9.650495,  18.574772,   8.808912,  15.978949,   8.012600,  13.807014,  16.398564,  10.704263,  10.852058,  13.505496,   9.859850,  24.327908,  12.412197,  16.633173,  13.975767,  13.079683,  11.009636,   8.950843,  10.415475,  12.098678,   7.880626,  15.250248,  11.957050,  14.074528,   4.151901,,   8.322180,   6.671999,   6.837404,  27.466029,  25.672105,   7.066137,   4.899994
2013-02-12,  13.913455,  18.629713,   5.753128,   6.210422,   6.758065,   8.473155,  10.419164,  13.506066,  10.445597,  10.530413,   2.654531,   8.460618,   4.213876,   5.087526,   0.086060,   4.452412,   7.328508,   0.011761,   4.368176,  10.062242,   0.110751,   4.900840,   9.569223,   5.318990,   0.000000,   3.848865,   6.888466,  13.211809,  17.277453,   9.729683,   8.110978,   9.949564,  15.084793,   0.312216,  13.375839,  13.456655,   8.740158,  17.147014,   7.407223,   8.908105,   5.441118,  11.186975,   5.754233,  15.252956,  14.550703,   6.339985,  18.734960,   9.014840,  14.345002,   9.234749,  11.051384,  12.947327,   9.820079,   9.507743,  11.162571,   9.180720,  15.357932,   9.520782,  12.542169,  11.330297,  12.279764,  11.321114,   7.973024,   7.335147,   8.358200,   5.720618,  10.320071,  11.414605,   6.255500,   3.991869,,   9.356209,   6.927519,   4.883865,  24.941788,  21.499028,   6.681225,   5.732999
2013-02-13,  13.505477,  15.997790,   5.987017,   2.443923,   8.988846,   6.622422,  10.222104,  12.328022,  10.856705,   9.029574,   6.789458,   6.681912,   3.769805,   5.966071,   0.093931,   6.332888,   6.014025,   0.059519,   4.537259,   8.054191,   0.129692,   6.797552,   7.692465,   4.812026,   0.000000,   5.610549,   6.234029,  12.463559,  16.269834,   9.722549,   7.012619,  10.048424,  11.242081,   0.190744,  12.832648,  14.338290,   8.301927,  14.650536,   6.952936,  10.215615,   4.916654,  10.446835,   6.498005,  13.691556,  12.184508,   6.825871,  16.100744,   8.212902,  11.390504,   7.522468,  11.252166,  13.878764,   8.609148,   8.007999,  11.283106,   8.906332,  20.421365,   9.981369,  10.616019,  11.126920,  10.738074,   8.797004,   7.957485,   7.575605,   8.992120,   6.409436,   9.428034,   4.721455,  12.223693,   3.635616,,   9.572751,   7.629200,   6.157208,  24.304012,  21.306602,   8.822515,   5.320997
2013-02-14,  12.354707,  18.247681,   6.113024,   6.467418,  13.403593,   7.463294,  12.999444,  14.912664,  11.254952,  12.655576,   2.165337,   8.185426,   6.282008,   9.144018,   0.134290,   5.296760,  11.062783,   0.033560,   7.442235,   9.366989,   0.078759,   7.411595,   9.540894,   4.834926,   0.000000,   5.236505,   8.783356,  11.369841,  16.841342,  11.316430,  14.394953,  11.665321,  12.327979,   0.296705,  17.059928,  15.512686,   9.677387,  21.743278,   9.130983,  11.438836,   8.351210,  12.156104,   6.833757,  17.071331,  16.207375,   9.362587,  19.445952,  12.751810,  14.272665,  12.906013,  13.403335,  17.124019,  10.673444,   8.624584,  15.014515,  11.064009,  17.185381,  11.807458,  15.974574,  14.578531,  12.165317,  12.201049,   9.028064,   9.471165,  14.685271,   8.562606,  16.667306,  11.842161,  11.959325,   4.851778,,  10.722883,  11.198510,   7.693230,  33.457176,  21.736616,  10.004485,   8.326996
2013-02-15,  12.368458,  15.066505,  12.164004,   2.839987,   6.807160,   5.023662,   9.031609,  10.920770,   9.985695,   6.923981,   0.676794,   6.454951,   4.129882,   5.310181,   0.117390,   4.366574,   3.866295,   0.053900,   3.593045,   7.120659,   0.128683,   6.028466,   7.973144,   1.034519,   0.000000,   4.878623,   6.640998,  10.838874,  17.591297,   5.774862,   6.211138,   9.039150,  12.451528,   0.654301,  11.743941,  11.046609,   7.783036,  10.204296,   6.814078,   9.269021,   4.781693,   9.460847,   5.524584,   9.446156,   8.969165,   4.905167,  15.762075,   7.861306,  10.363916,   6.811511,   7.381116,   8.832943,   7.838079,   7.096071,  10.529365,   8.658916,  15.984542,   7.375949,  10.622622,   9.540522,   8.602449,   4.979990,   6.750285,   6.203021,   5.270444,   3.936044,   7.295237,   4.144712,   5.935237,   4.363549,,   6.596059,   5.542409,   4.975116,  20.384589,   4.237290,   1.971631,   4.943008
2013-02-16,  11.885535,  12.665086,   6.635789,   2.320192,   7.111923,   3.777384,   8.505122,   8.846126,   8.435187,   7.528652,   4.794085,   4.581199,   4.299253,   5.454951,   0.074159,   4.965643,   4.938713,   0.013720,   3.505443,   5.935904,   0.022219,   5.314845,   6.009128,   0.208627,   0.000000,   2.777368,   6.170026,  10.246074,  14.763217,   7.494855,   6.705052,   7.248125,   6.360673,   0.257926,  10.512972,   7.622306,   2.813333,  11.313188,   5.937647,   7.920375,   4.956196,   8.724442,   4.867597,   8.670022,   7.848266,   4.906754,  14.432788,   6.296241,   9.806428,   7.340277,   6.442189,  10.197312,   7.284110,   6.013797,  10.134292,   7.839679,  15.533037,   6.548948,   9.725996,   8.527020,   7.658587,   0.000000,   6.243436,   6.533776,   5.688985,   5.922896,  10.028863,   2.392879,   0.670026,   2.390277,,   9.076026,   5.987507,   6.040378,  17.738843,  12.245123,   0.202033,   4.653001
2013-02-17,  11.024833,  11.057489,   5.937130,   1.488908,   6.381667,   4.029988,   7.525787,   9.137191,   8.296615,   6.988305,   3.508640,   5.707630,   2.957109,   2.602153,   0.024240,   6.406725,   4.346207,   0.028709,   2.809991,   6.169950,   0.055859,   4.959975,   7.325329,   0.211029,   0.000000,   2.894904,   6.058430,   8.568393,  17.579224,   8.280434,   3.034756,   6.417535,   8.464501,   0.178381,   8.943768,   8.283910,   8.724643,   9.770805,   5.167149,   8.129955,   4.496288,   8.134633,   5.864423,   9.803038,  13.250690,   4.703638,  12.984350,   5.540429,  11.658520,   7.419511,   7.033996,  10.627126,   7.498530,   5.378231,   8.085134,   8.154631,  14.659964,   7.576820,   8.080637,   9.079457,   7.943391,   1.844311,   6.305384,   6.838523,   6.054845,   2.983320,   6.527541,   2.589876,   5.402323,   2.623092,,   7.803321,   5.391468,   5.793020,  18.938796,  17.295384,   0.198612,   3.526992
2013-02-18,  14.172529,  14.917970,   2.149481,   4.877743,  10.269242,   4.971484,   8.987181,   9.720072,   8.361685,   7.805794,   5.559876,   7.631514,   3.656653,   5.234976,   0.107670,   7.171093,   6.037325,   0.035180,   3.932057,   5.731909,   0.142962,   5.400648,   8.430050,   0.182306,   0.000000,   3.890401,   6.454471,   9.573351,  11.076186,   9.818682,   6.909392,   8.283035,  10.589719,   0.296538,  10.091752,  12.454150,   7.378706,  14.570280,   5.747189,   8.651120,   4.241208,   8.572413,   5.406267,  10.998488,   6.867352,   6.172071,  16.531985,   6.436227,  10.676246,   7.920265,  10.891547,  13.047741,   7.262691,   6.191648,   9.836662,   7.902505,  16.898440,   7.006667,   9.423685,   9.265030,   9.858281,   5.168392,   6.521381,   7.967571,   6.921117,   5.359218,   9.394091,   3.597142,  14.293087,   3.443738,,   6.691328,   6.479300,   3.082435,  20.217528,  21.089974,   1.404914,   5.189011
